tsx,us,settlement_date,publish_date,si,si_prev,adv,dtc,change_pct,issue_name
AEM.TO,AEM,2020-03-13,2020-03-26,3741314,3696006,2317151,1.61,1.23,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-03-31,2020-04-13,2119333,3741314,3229931,1.0,-43.35,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-04-15,2020-04-28,1920458,2119333,1910425,1.01,-9.38,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-04-30,2020-05-13,2748319,1920458,2097812,1.31,43.11,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-05-15,2020-05-28,2624220,2829655,1648838,1.59,-7.26,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-05-29,2020-06-11,3019814,2624220,1292261,2.34,15.07,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-06-15,2020-06-26,1943435,3019814,1702981,1.14,-35.64,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-06-30,2020-07-13,2053991,1943435,1309170,1.57,5.69,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-07-15,2020-07-28,2245211,2053991,1066492,2.11,9.31,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-07-31,2020-08-13,2673570,2245211,1555258,1.72,19.08,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-08-14,2020-08-27,3886417,2673570,1572706,2.47,45.36,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-08-31,2020-09-11,3131538,3886417,896390,3.49,-19.42,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-09-15,2020-09-28,2543870,3131538,1057745,2.4,-18.77,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-09-30,2020-10-13,2888855,2543870,1463267,1.97,13.56,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-10-15,2020-10-28,2944790,2888855,876054,3.36,1.94,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-10-30,2020-11-12,2567701,2944790,826767,3.11,-12.81,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-11-13,2020-11-26,1943676,2567701,1368047,1.42,-24.3,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-11-30,2020-12-11,1307425,1943676,1275144,1.03,-32.73,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-12-15,2020-12-28,1616252,1307425,1107581,1.46,23.62,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2020-12-31,2021-01-13,1836413,1616252,683102,2.69,13.62,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-01-15,2021-01-28,2594638,1836413,1348581,1.92,41.29,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-01-29,2021-02-11,2386897,2594638,976234,2.45,-8.01,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-02-12,2021-02-25,1576197,2386897,1008552,1.56,-33.96,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-02-26,2021-03-11,1605864,1576197,1541251,1.04,1.88,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-03-15,2021-03-26,1375566,1605864,1288224,1.07,-14.34,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-03-31,2021-04-13,1476082,1375566,923815,1.6,7.31,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-04-15,2021-04-28,1037201,1476082,1196842,1.0,-29.73,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-04-30,2021-05-13,1414361,1037201,1086117,1.3,36.36,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-05-14,2021-05-27,1843869,1414361,1307645,1.41,30.37,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-05-28,2021-06-10,3715420,1843869,1445087,2.57,101.5,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-06-15,2021-06-28,1265386,3714420,782309,1.62,-65.93,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-06-30,2021-07-13,1275161,1265386,1563642,1.0,0.77,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-07-15,2021-07-28,1683153,1275161,1115055,1.51,32.0,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-07-30,2021-08-12,1329884,1683153,1196295,1.11,-20.99,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-08-13,2021-08-26,1387415,1329884,977565,1.42,4.33,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-08-31,2021-09-13,1524393,1387415,1739766,1.0,9.87,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-09-15,2021-09-28,1480875,1524393,1302631,1.14,-2.85,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-09-30,2021-10-13,1876991,1480875,2310004,1.0,26.75,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-10-15,2021-10-28,2488286,1876991,1579164,1.58,32.57,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-10-29,2021-11-11,2712400,2488286,1421849,1.91,9.01,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-11-15,2021-11-26,2931551,2712400,1966540,1.49,8.08,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-11-30,2021-12-13,4600072,2931551,2043535,2.25,56.92,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-12-15,2021-12-28,5088200,4600072,2027023,2.51,10.61,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2021-12-31,2022-01-13,7022629,5088200,2091307,3.36,38.02,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-01-14,2022-01-27,10523782,7022629,2186769,4.81,49.86,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-01-31,2022-02-11,14027667,10523782,2750183,5.1,33.29,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-02-15,2022-02-28,5319901,14027667,3228587,1.65,-62.08,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-02-28,2022-03-11,2993233,5319901,4847574,1.0,-43.74,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-03-15,2022-03-28,5368980,2993233,5759216,1.0,79.37,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-03-31,2022-04-13,4162177,5368980,3157462,1.32,-22.48,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-04-14,2022-04-27,4341983,4162177,2910547,1.49,4.32,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-04-29,2022-05-12,4885379,4341983,2952302,1.65,12.51,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-05-13,2022-05-26,5455718,4885379,2964752,1.84,11.67,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-05-31,2022-06-13,6076676,5455718,2559535,2.37,11.38,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-06-15,2022-06-28,6409499,6076676,2199716,2.91,5.48,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-06-30,2022-07-13,6691423,6409499,2715282,2.46,4.4,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-07-15,2022-07-28,7083002,6691423,2692838,2.63,5.85,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-07-29,2022-08-11,7800611,7083002,5595574,1.39,10.13,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-08-15,2022-08-26,7583324,7800611,2844149,2.67,-2.79,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-08-31,2022-09-13,14515124,7583324,2442135,5.94,91.41,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-09-15,2022-09-28,14302907,14515124,2659292,5.38,-1.46,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-09-30,2022-10-13,11297809,14302907,3404769,3.32,-21.01,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-10-14,2022-10-27,11499013,11297809,3015691,3.81,1.78,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-10-31,2022-11-11,11417129,11499013,2427895,4.7,-0.71,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-11-15,2022-11-28,13806823,11417129,4597030,3.0,20.93,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-11-30,2022-12-13,17530742,13806823,2508537,6.99,26.97,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-12-15,2022-12-28,15746453,17530742,2928088,5.38,-10.18,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2022-12-30,2023-01-12,12464175,15746453,2340787,5.32,-20.84,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-01-13,2023-01-26,13320014,12464175,3019647,4.41,6.87,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-01-31,2023-02-13,12302069,13320014,2442723,5.04,-7.64,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-02-15,2023-02-28,16884546,12302069,2588109,6.52,37.25,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-02-28,2023-03-13,24577980,16884546,4253568,5.78,45.56,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-03-15,2023-03-28,20550435,24577980,3145353,6.53,-16.39,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-03-31,2023-04-13,12383005,20550435,3580393,3.46,-39.74,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-04-14,2023-04-27,10353577,12383005,3916406,2.64,-16.39,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-04-28,2023-05-11,8573758,10353577,2293616,3.74,-17.19,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-05-15,2023-05-26,8584617,8573758,2648527,3.24,0.13,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-05-31,2023-06-13,9574483,8585422,3006982,3.18,11.52,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-06-15,2023-06-28,7756764,9574483,2284879,3.39,-18.99,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-06-30,2023-07-13,5724371,7756764,2224050,2.57,-26.2,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-07-14,2023-07-27,5955725,5724371,2141964,2.78,4.04,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-07-31,2023-08-11,6773971,5955725,1930513,3.51,13.74,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-08-15,2023-08-28,10027393,6773971,2003128,5.01,48.03,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-08-31,2023-09-13,13591112,10027393,1931070,7.04,35.54,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-09-15,2023-09-28,10216981,13591112,2148008,4.76,-24.83,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-09-29,2023-10-12,7712582,10216981,2508074,3.08,-24.51,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-10-13,2023-10-26,8387335,7712582,2736718,3.06,8.75,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-10-31,2023-11-13,7435487,8387335,3115770,2.39,-11.35,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-11-15,2023-11-28,7753120,7435487,2396423,3.24,4.27,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-11-30,2023-12-13,11639107,7753120,2911733,4.0,50.12,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-12-15,2023-12-28,8604373,11639107,3355746,2.56,-26.07,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2023-12-29,2024-01-11,8126864,8604373,2132937,3.81,-5.55,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-01-12,2024-01-25,7306156,8126864,2529815,2.89,-10.1,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-01-31,2024-02-13,5480936,7306156,2644524,2.07,-24.98,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-02-15,2024-02-28,10550335,5480936,3157622,3.34,92.49,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-02-29,2024-03-13,12064104,10550335,3604824,3.35,14.35,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-03-15,2024-03-28,7265645,12064104,3957775,1.84,-39.77,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-03-28,2024-04-10,6943894,7265645,2753515,2.52,-4.43,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-04-15,2024-04-26,8005115,6943894,3970636,2.02,15.28,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-04-30,2024-05-13,5842975,8005115,3774881,1.55,-27.01,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-05-15,2024-05-28,7993167,5842975,2298032,3.48,36.8,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-05-31,2024-06-13,9969135,7993167,2307235,4.32,24.72,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-06-14,2024-06-27,5610348,9969135,2529481,2.22,-43.72,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-06-28,2024-07-11,7496855,5610348,2185065,3.43,33.63,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-07-15,2024-07-26,7783858,7496855,1829239,4.26,3.83,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-07-31,2024-08-13,7691208,7783858,1854365,4.15,-1.19,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-08-15,2024-08-28,7538024,7691208,2556014,2.95,-1.99,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-08-30,2024-09-12,10725903,7538024,2102866,5.1,42.29,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-09-13,2024-09-26,6650525,10725903,2009300,3.31,-38.0,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-09-30,2024-10-11,4658783,6650525,2532326,1.84,-29.95,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-10-15,2024-10-28,3483589,4658783,1921300,1.81,-25.23,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-10-31,2024-11-13,5297213,3483589,2778337,1.91,52.06,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-11-15,2024-11-28,4195061,5297213,2762045,1.52,-20.81,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-11-29,2024-12-12,5257216,4195061,1811726,2.9,25.32,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-12-13,2024-12-26,4556107,5257216,1552888,2.93,-13.34,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2024-12-31,2025-01-13,3434108,4556107,1632089,2.1,-24.63,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-01-15,2025-01-28,4113689,3434108,1490872,2.76,19.79,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-01-31,2025-02-13,5195885,4113689,1861943,2.79,26.31,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-02-14,2025-02-27,5230413,5195885,2885226,1.81,0.66,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-02-28,2025-03-13,6400113,5230413,2849360,2.25,22.36,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-03-14,2025-03-27,7611976,6400113,2810297,2.71,18.94,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-03-31,2025-04-11,6623416,7611976,2265469,2.92,-12.99,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-04-15,2025-04-28,8017729,6623416,5202738,1.54,21.05,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-04-30,2025-05-13,6040530,8017729,4235487,1.43,-24.66,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-05-15,2025-05-28,5754614,6040530,4132758,1.39,-4.73,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-05-30,2025-06-12,8845971,5754614,3391806,2.61,53.72,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-06-13,2025-06-26,8415210,8845971,2916715,2.89,-4.87,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-06-30,2025-07-11,8430548,8415210,2846451,2.96,0.18,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-07-15,2025-07-28,8161291,8430548,2117411,3.85,-3.19,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-07-31,2025-08-13,6121825,8161291,2747300,2.23,-24.99,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-08-15,2025-08-28,6338976,6121825,2623240,2.42,3.55,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-08-29,2025-09-11,6726071,6338976,2117747,3.18,6.11,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-09-15,2025-09-26,7693675,6726071,3151126,2.44,14.39,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-09-30,2025-10-13,7463070,7693675,3768763,1.98,-3.0,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-10-15,2025-10-28,6856166,7463070,2733816,2.51,-8.13,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-10-31,2025-11-13,5523398,6856166,3396321,1.63,-19.44,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-11-14,2025-11-27,7054754,5523398,2299221,3.07,27.72,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-11-28,2025-12-11,6971964,7054154,2052163,3.4,-1.17,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-12-15,2025-12-26,5448500,6971964,2369733,2.3,-21.85,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2025-12-31,2026-01-13,5989278,5448500,2552160,2.35,9.93,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-01-15,2026-01-28,5814683,5989278,2508343,2.32,-2.92,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-01-30,2026-02-12,4829239,5814683,3532079,1.37,-16.95,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-02-13,2026-02-26,5115571,4829239,2989809,1.71,5.93,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-02-27,2026-03-12,5691688,5115571,2213431,2.57,11.26,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-03-13,2026-03-26,4382180,5691688,2596159,1.69,-23.01,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-03-31,2026-04-13,5466401,4382180,3636618,1.5,24.74,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-04-15,2026-04-28,5510681,5466401,1962683,2.81,0.81,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-04-30,2026-05-13,4554932,5510681,2264602,2.01,-17.34,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-05-15,2026-05-28,4866078,4554932,2333624,2.09,6.83,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-05-29,2026-06-11,4776570,4866078,2051075,2.33,-1.84,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-06-15,2026-06-26,4417617,4776570,3062766,1.44,-7.51,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-06-30,2026-07-13,4589303,4417617,3152268,1.46,3.89,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-07-15,2026-07-28,4247717,4589303,2531533,1.68,-7.44,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-07-31,2026-08-13,4477305,4247717,2579615,1.74,5.4,Agnico Eagle Mines Ltd.
AEM.TO,AEM,2026-08-14,2026-08-27,5889055,4477305,3464109,1.7,31.53,Agnico Eagle Mines Ltd.
BCE.TO,BCE,2017-12-29,2018-01-11,4397280,4287458,669654,6.57,2.56,"BCE, Inc."
BCE.TO,BCE,2018-01-12,2018-01-25,4329044,4397280,820660,5.28,-1.55,"BCE, Inc."
BCE.TO,BCE,2018-01-31,2018-02-13,4965301,4329044,775939,6.4,14.7,"BCE, Inc."
BCE.TO,BCE,2018-02-15,2018-02-28,5752837,4965301,1351588,4.26,15.86,"BCE, Inc."
BCE.TO,BCE,2018-02-28,2018-03-13,5429354,5752837,853047,6.36,-5.62,"BCE, Inc."
BCE.TO,BCE,2018-03-15,2018-03-28,6174173,5429354,1079252,5.72,13.72,"BCE, Inc."
BCE.TO,BCE,2018-03-29,2018-04-11,5306958,6174173,861645,6.16,-14.05,"BCE, Inc."
BCE.TO,BCE,2018-04-13,2018-04-26,4559253,5306958,1211444,3.76,-14.09,"BCE, Inc."
BCE.TO,BCE,2018-04-30,2018-05-11,3454697,4559253,1131852,3.05,-24.23,"BCE, Inc."
BCE.TO,BCE,2018-05-15,2018-05-28,3553949,3454697,905197,3.93,2.87,"BCE, Inc."
BCE.TO,BCE,2018-05-31,2018-06-13,3531018,3553949,701564,5.03,-0.65,"BCE, Inc."
BCE.TO,BCE,2018-06-15,2018-06-28,3121644,3531018,723007,4.32,-11.59,"BCE, Inc."
BCE.TO,BCE,2018-06-29,2018-07-12,3355722,3121644,1042080,3.22,7.5,"BCE, Inc."
BCE.TO,BCE,2018-07-13,2018-07-26,3126992,3355722,975751,3.2,-6.82,"BCE, Inc."
BCE.TO,BCE,2018-07-31,2018-08-13,2827210,3126992,617671,4.58,-9.59,"BCE, Inc."
BCE.TO,BCE,2018-08-15,2018-08-28,3101859,2827210,684218,4.53,9.71,"BCE, Inc."
BCE.TO,BCE,2018-08-31,2018-09-13,3360001,3101859,545682,6.16,8.32,"BCE, Inc."
BCE.TO,BCE,2018-09-14,2018-09-27,3064339,3360001,746565,4.1,-8.8,"BCE, Inc."
BCE.TO,BCE,2018-09-28,2018-10-11,2699079,3064339,759011,3.56,-11.92,"BCE, Inc."
BCE.TO,BCE,2018-10-15,2018-10-26,2519432,2699079,1047699,2.4,-6.66,"BCE, Inc."
BCE.TO,BCE,2018-10-31,2018-11-13,2121692,2519432,1069548,1.98,-15.79,"BCE, Inc."
BCE.TO,BCE,2018-11-15,2018-11-28,1825885,2121692,994288,1.84,-13.94,"BCE, Inc."
BCE.TO,BCE,2018-11-30,2018-12-13,3176883,1825885,1051031,3.02,73.99,"BCE, Inc."
BCE.TO,BCE,2018-12-14,2018-12-27,3574552,3176883,1103458,3.24,12.52,"BCE, Inc."
BCE.TO,BCE,2018-12-31,2019-01-11,2468574,3574552,1445756,1.71,-30.94,"BCE, Inc."
BCE.TO,BCE,2019-01-15,2019-01-28,2627158,2468574,1176357,2.23,6.42,"BCE, Inc."
BCE.TO,BCE,2019-01-31,2019-02-13,4062465,2627158,980397,4.14,54.63,"BCE, Inc."
BCE.TO,BCE,2019-02-15,2019-02-28,3893264,4062465,777206,5.01,-4.16,"BCE, Inc."
BCE.TO,BCE,2019-02-28,2019-03-13,5917476,3893264,866192,6.83,51.99,"BCE, Inc."
BCE.TO,BCE,2019-03-15,2019-03-28,7288604,5917476,998522,7.3,23.17,"BCE, Inc."
BCE.TO,BCE,2019-03-29,2019-04-11,4095002,7288604,879543,4.66,-43.82,"BCE, Inc."
BCE.TO,BCE,2019-04-15,2019-04-26,2694340,4095002,651859,4.13,-34.2,"BCE, Inc."
BCE.TO,BCE,2019-04-30,2019-05-13,2711938,2694340,521217,5.2,0.65,"BCE, Inc."
BCE.TO,BCE,2019-05-15,2019-05-28,2650552,2711938,565072,4.69,-2.26,"BCE, Inc."
BCE.TO,BCE,2019-05-31,2019-06-13,4646552,2650552,611068,7.6,75.31,"BCE, Inc."
BCE.TO,BCE,2019-06-14,2019-06-27,8470024,4646552,1032507,8.2,82.29,"BCE, Inc."
BCE.TO,BCE,2019-06-28,2019-07-11,2415050,8470024,761246,3.17,-71.49,"BCE, Inc."
BCE.TO,BCE,2019-07-15,2019-07-26,3287064,2415050,794682,4.14,36.11,"BCE, Inc."
BCE.TO,BCE,2019-07-31,2019-08-13,3465060,3287064,728186,4.76,5.42,"BCE, Inc."
BCE.TO,BCE,2019-08-15,2019-08-28,4349032,3465060,889658,4.89,25.51,"BCE, Inc."
BCE.TO,BCE,2019-08-30,2019-09-12,3415389,4349032,889583,3.84,-21.47,"BCE, Inc."
BCE.TO,BCE,2019-09-13,2019-09-26,9162455,3415389,1254338,7.3,168.27,"BCE, Inc."
BCE.TO,BCE,2019-09-30,2019-10-11,3243308,9162455,681544,4.76,-64.6,"BCE, Inc."
BCE.TO,BCE,2019-10-15,2019-10-28,4027802,3243308,1077268,3.74,24.19,"BCE, Inc."
BCE.TO,BCE,2019-10-31,2019-11-13,3310398,4027802,901758,3.67,-17.81,"BCE, Inc."
BCE.TO,BCE,2019-11-15,2019-11-28,2927257,3310398,795669,3.68,-11.57,"BCE, Inc."
BCE.TO,BCE,2019-11-29,2019-12-12,3203323,2927257,594991,5.38,9.43,"BCE, Inc."
BCE.TO,BCE,2019-12-13,2019-12-26,10746530,3203323,1143040,9.4,235.48,"BCE, Inc."
BCE.TO,BCE,2019-12-31,2020-01-13,2621412,10746530,658240,3.98,-75.61,"BCE, Inc."
BCE.TO,BCE,2020-01-15,2020-01-28,1857851,2621412,731756,2.54,-29.13,"BCE, Inc."
BCE.TO,BCE,2020-01-31,2020-02-13,2341456,2199891,553375,4.23,6.44,"BCE, Inc."
BCE.TO,BCE,2020-02-14,2020-02-27,1501714,2341456,633051,2.37,-35.86,"BCE, Inc."
BCE.TO,BCE,2020-02-28,2020-03-12,5446458,1501714,1739299,3.13,262.68,"BCE, Inc."
BCE.TO,BCE,2020-03-13,2020-03-26,5742395,5446458,1695856,3.39,5.43,"BCE, Inc."
BCE.TO,BCE,2020-03-31,2020-04-13,4406729,5742395,2052126,2.15,-23.26,"BCE, Inc."
BCE.TO,BCE,2020-04-15,2020-04-28,5119892,4406729,1579998,3.24,16.18,"BCE, Inc."
BCE.TO,BCE,2020-04-30,2020-05-13,5926626,5119892,1190168,4.98,15.76,"BCE, Inc."
BCE.TO,BCE,2020-05-15,2020-05-28,5900193,6275673,936178,6.3,-5.98,"BCE, Inc."
BCE.TO,BCE,2020-05-29,2020-06-11,6472106,5900193,1146812,5.64,9.69,"BCE, Inc."
BCE.TO,BCE,2020-06-15,2020-06-26,9620653,6472106,1259352,7.64,48.65,"BCE, Inc."
BCE.TO,BCE,2020-06-30,2020-07-13,4067106,9620653,824950,4.93,-57.73,"BCE, Inc."
BCE.TO,BCE,2020-07-15,2020-07-28,3614016,4067106,1318080,2.74,-11.14,"BCE, Inc."
BCE.TO,BCE,2020-07-31,2020-08-13,3538888,3614016,766654,4.62,-2.08,"BCE, Inc."
BCE.TO,BCE,2020-08-14,2020-08-27,3591810,3538888,710341,5.06,1.5,"BCE, Inc."
BCE.TO,BCE,2020-08-31,2020-09-11,4051958,3591810,674131,6.01,12.81,"BCE, Inc."
BCE.TO,BCE,2020-09-15,2020-09-28,8160981,4051958,1500753,5.44,101.41,"BCE, Inc."
BCE.TO,BCE,2020-09-30,2020-10-13,3943855,8160981,1011164,3.9,-51.67,"BCE, Inc."
BCE.TO,BCE,2020-10-15,2020-10-28,3426351,3943855,627056,5.46,-13.12,"BCE, Inc."
BCE.TO,BCE,2020-10-30,2020-11-12,3317009,3426351,717400,4.62,-3.19,"BCE, Inc."
BCE.TO,BCE,2020-11-13,2020-11-26,3357977,3317009,982781,3.42,1.24,"BCE, Inc."
BCE.TO,BCE,2020-11-30,2020-12-11,4438559,3357977,699608,6.34,32.18,"BCE, Inc."
BCE.TO,BCE,2020-12-15,2020-12-28,10987308,4438559,1618902,6.79,147.54,"BCE, Inc."
BCE.TO,BCE,2020-12-31,2021-01-13,3458343,10987308,831206,4.16,-68.52,"BCE, Inc."
BCE.TO,BCE,2021-01-15,2021-01-28,5310306,3458343,1105952,4.8,53.55,"BCE, Inc."
BCE.TO,BCE,2021-01-29,2021-02-11,5990538,5310306,975986,6.14,12.81,"BCE, Inc."
BCE.TO,BCE,2021-02-12,2021-02-25,5766790,5990538,968179,5.96,-3.74,"BCE, Inc."
BCE.TO,BCE,2021-02-26,2021-03-11,6615952,5766790,997581,6.63,14.73,"BCE, Inc."
BCE.TO,BCE,2021-03-15,2021-03-26,7543776,6615952,1751954,4.31,14.02,"BCE, Inc."
